Lecture #,Reflection Text,native speaker,age,ethnicity,gender,course_anonyID,semester
5,"Relative motion was confusing, especially the question on the concept quiz with the ball and the pitching machine and the truck.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,Tension forces,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
5,Tension forces,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
5,"I think the practice problem could have been explained in a bit more detail, it was a bit confusing and I wish there was some more explanation",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,"I think the practice problem could have been explained in a bit more detail, it was a bit confusing and I wish there was some more explanation",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,how to order vectors when adding them with relative motion.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,Some of the properties and subscripts of 1-D relative motion mainly because it was a little difficult to keep track of everything.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,I liked the top hat questions. I feel they are engaging and make it easier to learn material.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
5,I liked the top hat questions. I feel they are engaging and make it easier to learn material.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
5,top hat questions as they help me not zone out during class,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,"I found that the relative velocity problems pretty interesting. I've always had a bit of trouble understanding the problems, but it made a lot more sense once it was explained and ibwas able to get the tophat relative velocity question correct.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,"I found that the relative velocity problems pretty interesting. I've always had a bit of trouble understanding the problems, but it made a lot more sense once it was explained and ibwas able to get the tophat relative velocity question correct.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,"I thought projectile motion was interesting because I learned that vertical and horizontal motions are independent. Although the x component’s velocity is constant, the y component’s velocity is not.",Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
5,the monkey experiment that was shown,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
5,"I love the conceptual and find it very easy to understand them, such as the truck and pitching machine. I think visuals really help!",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,"I love the conceptual and find it very easy to understand them, such as the truck and pitching machine. I think visuals really help!",Yes,<18 years,White or European American,Female,phys_1,semester_1
5,I appreciated the video demonstrating the monkey because it helped me to visualize the equation.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,I appreciated the video demonstrating the monkey because it helped me to visualize the equation.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,I actually understood how to do projectile problems!,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,I actually understood how to do projectile problems!,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,"Free fall problems, in particular the monkey problem because of its uniqueness",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
5,I loved group work and solving problems in pairs,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
5,I loved group work and solving problems in pairs,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
5,"The physics behind the monkey and bullet example, where aiming for the monkey before falling will make the bullet hit it.",Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
5,"The physics behind the monkey and bullet example, where aiming for the monkey before falling will make the bullet hit it.",Yes,18 - 22 years,Two or more races,Female,phys_1,semester_1
5,The monkey experiment is interesting.,No,18 - 22 years,Asian American,Female,phys_1,semester_1
5,The explanation of the truck and baseball pitching machine question.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_1,semester_1
5,The explanation of the truck and baseball pitching machine question.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_1,semester_1
5,The monkey video was the most interesting thing in today’s lecture because it was different and fun.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
5,"Definitely the monkey hunting problem. Although I was  confused by the solution, i was really intrigued by the scenario. It was fascinating that the monkey fell right as the golf ball was released, and it made impact right before the monkey hit the ground.",Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
5,"Definitely the monkey hunting problem. Although I was  confused by the solution, i was really intrigued by the scenario. It was fascinating that the monkey fell right as the golf ball was released, and it made impact right before the monkey hit the ground.",Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
5,The concept of how separate the x and y components are in projectile motion.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
5,I liked the breakout rooms. It was interesting to hear the points of other students.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,I was interested to learn about projectile motion again since learning the same thing in high school.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,I found the monkey shooting video to be most interesting.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
5,I found the monkey shooting video to be most interesting.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
5,The monkey problem still kinda blows my mind even after hearing it almost 5 times. One of the reasons why I think physics is pretty cool.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
5,I found projectile motion very interesting as it can have plenty of real life applications.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
5,I like the video. that really helped me visualize the problem,,,,,phys_1,semester_1
5,"I found it most interesting that if you aim the bullet/banana at the monkey, it will still hit the monkey when it drops at the same time.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,"I found it most interesting that if you aim the bullet/banana at the monkey, it will still hit the monkey when it drops at the same time.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,Calculating 2-D motion,,,,,phys_1,semester_1
5,Calculating 2-D motion,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
5,The group questions,No,18 - 22 years,International Student of any race/ethnicity,Female,phys_1,semester_1
5,I thought it was very interesting comparing the relative motion to vectors,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
5,I thought it was very interesting comparing the relative motion to vectors,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
5,The monkey being shot with the ball while falling out of the air.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
5,understanding the vector subtraction on the quiz,Yes,<18 years,White or European American,Female,phys_1,semester_1
5,understanding the vector subtraction on the quiz,Yes,<18 years,White or European American,Female,phys_1,semester_1
5,falling monkey,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
5,I found the video interesting along with getting to go into our breakout rooms to work through the problems.,Yes,18 - 22 years,Native Hawaiian or Other Pacific Islander,Female,phys_1,semester_1
5,I found the video interesting along with getting to go into our breakout rooms to work through the problems.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,The example with the hunter and the money was very interesting and quite fascinating.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
5,I found it interesting that in projectile motion the horizontal and vertical direction are completely independent.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,I found it interesting that in projectile motion the horizontal and vertical direction are completely independent.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,"projectile motion specifically how in the x direction, velocity is constant",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,"projectile motion specifically how in the x direction, velocity is constant",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,The idea that horizontal and vertical motions are independent.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,The idea that horizontal and vertical motions are independent.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,The monkey and hunter video! It's great to see live demos,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
5,I found the fact that a free fall object and a projectile will come in contact with each other.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,projectile motion and falling monkey,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
5,I really enjoyed the bullet tophat question. It was a fun topic to think about.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
5,The physical representation of projectile motions seen through the x and y components of a velocity time graph.,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
5,The physical representation of projectile motions seen through the x and y components of a velocity time graph.,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
5,The kinematic equation were you use both directions to solve for unknowns. I enjoy doing these,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,The FBD drawings,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
5,The FBD drawings,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
5,I think the top hat questions kept me engaged and they were also pretty intresting!,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,I think the top hat questions kept me engaged and they were also pretty intresting!,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,How you have to separate the x and y components to solve,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
5,Definitely projectile motion because it was interesting to see how the different properties changed the displacement of the object.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,Tension forces,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
6,Tension forces,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
6,"I think some of the conceptual top hat questions were a bit confusing, jt was hard to relate the real life examples to the theory we learned from the videos",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"I think some of the conceptual top hat questions were a bit confusing, jt was hard to relate the real life examples to the theory we learned from the videos",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,I want more examples that have the angle given from another direction than we normally do,,,,,phys_1,semester_1
6,"I was a little confused about the salami question when it was first shown, but the explanation helped.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"I was a little confused about the salami question when it was first shown, but the explanation helped.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"The two men pulling on the rope tension. I understand why the answer was between 100N and 200N, but I wouldn’t have known how to find that on my own.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"The two men pulling on the rope tension. I understand why the answer was between 100N and 200N, but I wouldn’t have known how to find that on my own.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"I think that today’s lesson was good, but I thought that the top hat question about finding the second force could’ve been elaborated on a little more because it was a little confusing for me.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"I think that today’s lesson was good, but I thought that the top hat question about finding the second force could’ve been elaborated on a little more because it was a little confusing for me.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"Tension, multiple directions of tension",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,"Tension, multiple directions of tension",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,"The math for me has always been confusing; however, it was explained thoroughly.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"The math for me has always been confusing; however, it was explained thoroughly.",Yes,<18 years,White or European American,Female,phys_1,semester_1
6,I found one of the clicker questions confusing. It was the one with the ship slowing down with the wrench inside.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
6,The part that I found confusing was the conceptual questions on top hat because I didn’t understand why the wrench was moving the way it was.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
6,I thought applying Newton’s laws were a bit confusing,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
6,I thought applying Newton’s laws were a bit confusing,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
6,I feel like the tension problem at the very end was confusing and I wanted to do more tension problems to fully understand it,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,The direction of the vectors in the problem we solved in groups,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,The direction of the vectors in the problem we solved in groups,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,The problem with the two people pulling on the rope was a little confusing to me.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,Tension was very confusing in today’s lecture,,,,,phys_1,semester_1
6,Understanding how the wrench appears to be moving differently relative to other objects. I think I’m overthinking what the weird relative really means.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,The salami and tension forces in ropes are still somewhat confusing to envision,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
6,The question that contains two forces.,No,18 - 22 years,Asian American,Female,phys_1,semester_1
6,"In today’s lecture, the beginning of the lecture was confusing. Newton’s first laws with the wrench was difficult for the first two questions.",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,How inertial reference frames interact with objects inside and outside,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,"I believe conceptualize question need a bit more explanation. They can be very tricky sometime, for example if you just change the wording I’ll just get confuse",No,18 - 22 years,Asian American,Male,phys_1,semester_1
6,"I believe conceptualize question need a bit more explanation. They can be very tricky sometime, for example if you just change the wording I’ll just get confuse",No,18 - 22 years,Asian American,Male,phys_1,semester_1
6,I didn’t understand the Newton’s 2nd Law problems. I needed more explanation as to way objects appeared based on what they were relative .,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,I didn’t understand the Newton’s 2nd Law problems. I needed more explanation as to way objects appeared based on what they were relative .,Yes,<18 years,White or European American,Female,phys_1,semester_1
6,The top hat problem we did involving one of Newton’s laws,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,I was struggling to understand the intertidal vs. noninertial situations.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"I think I understood most of the lecture today. I think the hardest part conceptually was probably the tension force. I kinda got the last question wrong when the forces were different in each direction, but after he explained it I understood the problem much better.",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,"I think I understood most of the lecture today. I think the hardest part conceptually was probably the tension force. I kinda got the last question wrong when the forces were different in each direction, but after he explained it I understood the problem much better.",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,normal forces,Yes,Prefer not to disclose,Prefer not to disclose,Prefer not to disclose,phys_1,semester_1
6,normal forces,,,,,phys_1,semester_1
6,normal forces,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,I didn’t really find anything confusing. I think tension could have been talked about a little more. I was still slightly confused about the explanation. The salami question was a little weird. Otherwise the lecture was good.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_1,semester_1
6,I didn’t really find anything confusing. I think tension could have been talked about a little more. I was still slightly confused about the explanation. The salami question was a little weird. Otherwise the lecture was good.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_1,semester_1
6,Nothing,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"I understood the lecture content very clearly today. However, the information about Newton’s second law was a bit confusing. I got a wrong answer in the problem, but I set up my equation wrong. I thought the net force was zero and I could set the two forces equal to each other.",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,I could use some more detail pertaining to phantom forces. I felt professor Nero explained it throughly I just wanted to know if I should study this concept for the exams.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,mass vs weight,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,interial reference frames,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,interial reference frames,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,The rope pulling example with tension,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,The rope pulling example with tension,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,inertial reference frames were very confusing and poorly explained,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,I was a little bit confused with inertial reference frames and how inertial frames compare to non inertial frames,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,I was a little bit confused with inertial reference frames and how inertial frames compare to non inertial frames,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,I would like further explanation of the tug of war tension problem and why the force of tension was between 2 values.,Yes,18 - 22 years,Black or African American,Female,phys_1,semester_1
6,I would like further explanation of the tug of war tension problem and why the force of tension was between 2 values.,Yes,18 - 22 years,Black or African American,Female,phys_1,semester_1
6,Relative motion with moving reference points and how phantom forces affect relative motion,,,,,phys_1,semester_1
6,Relative motion with moving reference points and how phantom forces affect relative motion,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,Inertial and noninertial because it’s a little hard to picture the phantom forces relative to a person standing still.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,There could have been more explanation connecting Newton’s Laws to the equations.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,Today’s lecture was not confusing. Dr. Nero explained Newton’s Three Laws of Motion in a way that was informative and easy to understand.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,How to solve for different forces in the x and y direction with actual numbers,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,How to solve for different forces in the x and y direction with actual numbers,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,I think that the word descriptions of the Laws should be states more clearly because most of us learned and memorized them as “sum of the forces” or “objects in motion stay in motion”.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,Drawing free body diagrams. For the more complex problems I struggle labeling all the forces in the right directions,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,I was confused by the question involving the 2 blocks in free fall and how there is no normal force between them.,Yes,<18 years,White or European American,Male,phys_1,semester_1
6,I always struggled with Newton’s second law. Hence I find it confusing when writing Newton’s second law equations in order to solve for specific forces. I also struggle with Tension and understanding which direction it is acting in.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,inertial with the car - would like more explains of this.,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
6,inertial with the car - would like more explains of this.,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
6,I would have like to see more about the mathematics combined with the conceptual instead of just segregating both to one another.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,projectile motion is still confusing,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,projectile motion is still confusing,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,FBD,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
6,FBD,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
6,"I thought some the practice problems were great today, they were a perfect pretty challenging. I also thought that there were some funny comments made during lecture just about the subject and it kep me engaged",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"I thought some the practice problems were great today, they were a perfect pretty challenging. I also thought that there were some funny comments made during lecture just about the subject and it kep me engaged",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,what was most interesting was the examples that we had in class. they were helpful,,,,,phys_1,semester_1
6,"I found the idea of tension interesting, and how it is the same no matter were you look at the “rope”",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"I found the idea of tension interesting, and how it is the same no matter were you look at the “rope”",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,Tension,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,Tension,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,I liked the alien and spaceship top hat question that depends on your reference and how it can relate to being in a car.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,I liked the alien and spaceship top hat question that depends on your reference and how it can relate to being in a car.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"Free body diagrams, force problems in general, complex problems, free body diagrams",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,"Free body diagrams, force problems in general, complex problems, free body diagrams",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,I love the conceptual topics of Newton’s Laws. I especially found tension interesting.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,I love the conceptual topics of Newton’s Laws. I especially found tension interesting.,Yes,<18 years,White or European American,Female,phys_1,semester_1
6,I found the tension problems to be the most interesting because I was able to understand them more after the lecture.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
6,The thing that I found most interesting in today’s lecture was the practice problem that required us to find the second force acting on the object.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
6,The thing I found most interesting in today’s lecture was the top hate questions especially when we learned about jumping on a scale that our weight increases,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
6,The thing I found most interesting in today’s lecture was the top hate questions especially when we learned about jumping on a scale that our weight increases,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
6,I found most of the top hat questions interesting and I feel like they help solidify the concepts that we are going over,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,I found how tension is the same in the whole rope to be interesting.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,I found how tension is the same in the whole rope to be interesting.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"I thought it was cool that as long as the pulley is frictionless, it doesn’t affect tension.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,Reference frames were very interesting in class today. It was fun solving those problems,,,,,phys_1,semester_1
6,"The tension problems, especially the part with all the salami.",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,The spaceship questions and the tug of war question because they were fun to imagine,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
6,The tension on the string which holds two salamis will still equal to 10n,No,18 - 22 years,Asian American,Female,phys_1,semester_1
6,"In today’s video, I found the tension in the ham and tug-o-war the most interesting. It was cool to find out that the tension is the same for the hams",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,How tension is the same across the entire string regardless of length.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,I found the example problems very helpful. They help reinforce my understand about the material,No,18 - 22 years,Asian American,Male,phys_1,semester_1
6,I found the example problems very helpful. They help reinforce my understand about the material,No,18 - 22 years,Asian American,Male,phys_1,semester_1
6,"I really enjoyed the tension/Newton’s 3rd Law problems. They’re tricky and confusing, but I think with a little more practice they can be fun for me.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"I really enjoyed the tension/Newton’s 3rd Law problems. They’re tricky and confusing, but I think with a little more practice they can be fun for me.",Yes,<18 years,White or European American,Female,phys_1,semester_1
6,Starting the incorporation of forces into our problems,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,"I found it interesting that there was a lot of confusion on some of the top hat questions. Normally the majority does go for one specific answer, but in a lot of the questions today, it was a little all over.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"I liked the part used the sausages or something as weights. Even though I got that problem wrong, I though just the objects made it more interesting. Although I wish we had a little more time to answer the questions, but I understand that he’s trying to do things in a short amount of time. I also found the scale part interesting when the scale only actually reads the normal force.",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,"I liked the part used the sausages or something as weights. Even though I got that problem wrong, I though just the objects made it more interesting. Although I wish we had a little more time to answer the questions, but I understand that he’s trying to do things in a short amount of time. I also found the scale part interesting when the scale only actually reads the normal force.",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,the zero-g examples,Yes,Prefer not to disclose,Prefer not to disclose,Prefer not to disclose,phys_1,semester_1
6,the zero-g examples,,,,,phys_1,semester_1
6,the zero-g examples,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,I liked the spaceship questions. They really helped me understand relative motion. I think I need to review the concepts though.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_1,semester_1
6,I liked the spaceship questions. They really helped me understand relative motion. I think I need to review the concepts though.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_1,semester_1
6,when you jump up on a scale (it like in the Wii fit obstacle course bc it yells at you when you jump),Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,I found Newton’s first law very interesting. Being able to apply real life experiences such as car travel to physics is fun.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,I enjoyed learned about the use of tenison forces and how they can be applied to any set of objects.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,tension,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,Using free body diagrams,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,Using free body diagrams,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,Working in break out rooms to solve problems,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,Working in break out rooms to solve problems,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,net forces were interesting and made sense when adding vectors,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,"I found it interesting that the tension in a rope, of under the right circumstances, is the same throughout the rope.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,"I found it interesting that the tension in a rope, of under the right circumstances, is the same throughout the rope.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,The conceptual questions were most interesting because they have real world applications in each example that allow the concept to be clearly visualized.,Yes,18 - 22 years,Black or African American,Female,phys_1,semester_1
6,The conceptual questions were most interesting because they have real world applications in each example that allow the concept to be clearly visualized.,Yes,18 - 22 years,Black or African American,Female,phys_1,semester_1
6,Free body diagrams and how force pairs affect tension,,,,,phys_1,semester_1
6,Free body diagrams and how force pairs affect tension,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,Tension and force pairs because I didn’t learn a whole lot about force pairs in high school.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,The boat free body diagram was interesting because it explained a real world example.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,I found the description of Newton’s Laws of Motion most interesting.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,Tension in a rope is the same everywhere,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,Tension in a rope is the same everywhere,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,I thought it was interesting to call the force due to gravity “weight”. We always called it simply “gravity”,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,I enjoyed learning about Newton’s Laws of motion and seeing examples for each of them.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,The intricate descriptions of tension and how it is the same throughout the rope was interesting.,Yes,<18 years,White or European American,Male,phys_1,semester_1
6,I found inertial reference frames most interesting in this lecture and how they compare to non inertial reference frames.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,I really enjoyed the way you explained the free body diagrams,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
6,I really enjoyed the way you explained the free body diagrams,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
6,I found the monkey experiment very interesting. Added a layer of concept behind the math.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
6,free body diagrams make sense to me because it is easy to draw the lines and i am familiar with them already,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
6,free body diagrams make sense to me because it is easy to draw the lines and i am familiar with them already,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,"When using gravity in equations for free body diagrams, why is it represented a positive instead of negative?",Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
7,"When using gravity in equations for free body diagrams, why is it represented a positive instead of negative?",Yes,18 - 22 years,Two or more races,Female,phys_1,semester_1
7,The top hat question about the man holding himself up and how there would be two forces of tension,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,The top hat question about the man holding himself up and how there would be two forces of tension,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,the two tensions instead of one,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,"In today’s lecture, I was bit confused by the free body diagram of friction. How would friction change if the normal force was at an angle to the horizontal?",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
7,How you could put more than one object in a system,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,How you could put more than one object in a system,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,The last example we did in class. My group overthought it and then the solution was so simple.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,I’m confused about why we assumed the force needed to hold the man still was the just the tension in the rope.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,"Today, I think harder examples could have been taught because the simple ones were a great introduction to the topic, but they were also covered in the topic. The concepts were easy to understand and the lesson was taught well but I think that the questions could have been more conceptual or harder to accomplish.",Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
7,"Today, I think harder examples could have been taught because the simple ones were a great introduction to the topic, but they were also covered in the topic. The concepts were easy to understand and the lesson was taught well but I think that the questions could have been more conceptual or harder to accomplish.",Yes,<18 years,Asian American,Female,phys_1,semester_1
7,Force magnitudes when there are multiple masses such as a person pushing on three rocks. It’s just sometimes confusing on which masses to add or the exact forces acting on the masses.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
